def_path	cluster_tag	via_ir_shape	via_ir_safety	via_mirsem_shape	via_mirsem_sl_safety_discharged	via_mirsem_call_requires	via_mirsem_loop_full	fully_faithful
<expr::kind::_::<impl level::_::_serde::Deserialize<'de> for expr::kind::ExprKind>::deserialize::__Visitor<'de> as level::_::_serde::de::Visitor<'de>>::visit_enum	SHAPE_GAP	false	false	false	false	false	false	false
<expr::kind::_::<impl level::_::_serde::Deserialize<'de> for expr::kind::ZFCSetExpr>::deserialize::__Field as level::_::_serde::Deserialize<'de>>::deserialize	SHAPE_GAP	false	false	false	false	false	false	false
<expr::kind::_::<impl level::_::_serde::Deserialize<'de> for expr::kind::ZFCSetExpr>::deserialize::__FieldVisitor as level::_::_serde::de::Visitor<'de>>::expecting	SHAPE_GAP	false	false	false	false	false	false	false
<expr::kind::_::<impl level::_::_serde::Deserialize<'de> for expr::kind::ZFCSetExpr>::deserialize::__FieldVisitor as level::_::_serde::de::Visitor<'de>>::visit_bytes	SHAPE_GAP	false	false	false	false	false	false	false
<expr::kind::_::<impl level::_::_serde::Deserialize<'de> for expr::kind::ZFCSetExpr>::deserialize::__FieldVisitor as level::_::_serde::de::Visitor<'de>>::visit_str	SHAPE_GAP	false	false	false	false	false	false	false
<expr::kind::_::<impl level::_::_serde::Deserialize<'de> for expr::kind::ZFCSetExpr>::deserialize::__FieldVisitor as level::_::_serde::de::Visitor<'de>>::visit_u64	SHAPE_GAP	false	false	false	false	false	false	false
<expr::kind::_::<impl level::_::_serde::Deserialize<'de> for expr::kind::ZFCSetExpr>::deserialize::__Visitor<'de> as level::_::_serde::de::Visitor<'de>>::expecting	SHAPE_GAP	false	false	false	false	false	false	false
<expr::kind::_::<impl level::_::_serde::Deserialize<'de> for expr::kind::ZFCSetExpr>::deserialize::__Visitor<'de> as level::_::_serde::de::Visitor<'de>>::visit_enum	SHAPE_GAP	false	false	false	false	false	false	false
<expr::meta::ExprMeta as std::cmp::PartialEq>::eq	FULLY_FAITHFUL	true	true	false	false	false	false	true
<expr::meta::ExprMeta as std::hash::Hash>::hash	SHAPE_GAP	false	false	false	false	false	false	false
<expr::meta::_::<impl level::_::_serde::Deserialize<'de> for expr::meta::ExprMeta>::deserialize::__Visitor<'de> as level::_::_serde::de::Visitor<'de>>::expecting	SHAPE_GAP	false	false	false	false	false	false	false
<expr::meta::_::<impl level::_::_serde::Deserialize<'de> for expr::meta::ExprMeta>::deserialize::__Visitor<'de> as level::_::_serde::de::Visitor<'de>>::visit_newtype_struct	SHAPE_GAP	false	false	false	false	false	false	false
<expr::meta::_::<impl level::_::_serde::Deserialize<'de> for expr::meta::ExprMeta>::deserialize::__Visitor<'de> as level::_::_serde::de::Visitor<'de>>::visit_seq	SHAPE_GAP	false	false	false	false	false	false	false
expr::checked_add_u32	SHAPE_GAP	false	false	false	false	false	false	false
expr::Expr::has_fvar_quick	FULLY_FAITHFUL	true	true	true	true	true	false	true
expr::Expr::loose_bvar_range	FULLY_FAITHFUL	true	true	true	true	true	false	true
<expr::subst::Abstractor as expr::visitor::opt::ExprFolderOpt>::should_descend	FULLY_FAITHFUL	true	true	false	false	false	false	true
<expr::subst::Abstractor as expr::visitor::opt::ExprFolderOpt>::fold_expr_opt	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::Abstractor as expr::visitor::opt::ExprFolderOpt>::fold_binder_body_opt	SHAPE_GAP	false	false	false	false	false	false	false
expr::kind::ek	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::Abstractor as expr::visitor::opt::ExprFolderOpt>::fold_bvar_opt	FULLY_FAITHFUL	true	true	false	false	false	false	true
